breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
age,25,AST,0.8364859459999999,0.17946884100000002,Top1,Point,0.150123163,382,314678,"[0.08570632943911186, 0.1934904992118667]","[-0.0047981146212851735, 0.006346868964866427]","[0.00016703922658325898, -2.594616183167736e-05]","[35.13494873046875, 9.012057304382324]",35.13494873046875,9.012057304382324,"[36.02498288520206, -52.98493232510019]","[-0.0009269529712445924, -1.8829009953246086e-16]","[-0.006671350698924379, 0.02862226753232674]","[-30.15509605407715, 15.352218627929688]"
year,1967,AST,1.0,0.17946884100000002,Change Point,Shape,0.17946884100000002,433,314678,"[0.08570632943897045, 0.19349049921177153]","[-0.004798114621285181, 0.006346868964866421]","[0.00016703922658325903, -2.594616183167694e-05]","[35.62208557128906, 8.513533592224121]",35.62208557128906,8.513533592224121,"[36.02498288520773, -52.98493232509268]","[-0.000926952971244592, -1.8628701337544567e-16]","[-0.0066713506989233735, 0.02862226753232629]","[-30.15509605407715, 15.352218627929688]"
year,1991,AST,0.890692825,0.17946884100000002,Outlier,Shape,0.159851609,475,314678,"[0.0857063294391635, 0.19349049921190148]","[-0.0047981146212851804, 0.00634686896486643]","[0.00016703922658325846, -2.5946161831677913e-05]","[35.13534164428711, 9.012202262878418]",35.13534164428711,9.012202262878418,"[36.02498288185189, -52.98493232959193]","[-0.0009269529712445912, -1.8628701331708076e-16]","[-0.006671350698923973, 0.02862226753232656]","[-30.15509605407715, 15.352218627929688]"
lg_name,NBA,AST,0.932924375,0.17946884100000002,Attribution,Point,0.167430856,525,314678,"[0.08570632943916462, 0.1934904992119023]","[-0.004798114621285176, 0.006346868964866426]","[0.00016703922658325917, -2.5946161831677415e-05]","[35.62208557128906, 8.513533592224121]",35.62208557128906,8.513533592224121,"[36.02498288520771, -52.98493232509268]","[-0.0009269529712445911, -2.0030861618121212e-16]","[-0.0066713506989243675, 0.02862226753232693]","[-30.81006622314453, 15.556650161743164]"
year,-1,PTS;AST,0.7248608040000001,0.17946884100000002,Clustering,Compound Shape,0.0962569369999999,568,314678,"[0.08570631683063612, 0.19349049071514357]","[-0.004798114621285168, 0.006346868964866425]","[0.00016703922658325908, -2.594616183167705e-05]","[35.13534164428711, 9.012202262878418]",35.13534164428711,9.012202262878418,"[36.024982885207734, -52.98493232509269]","[-0.000926952971244592, -1.7426849657226451e-16]","[-0.006671350698923169, 0.0286222675323263]","[-30.94772720336914, 14.994057655334473]"
team_name,-1,PTS;AST,0.7571605029999999,0.17946884100000002,Clustering,Compound Shape,0.109680299,575,314678,"[0.08570626310625169, 0.19349045451064362]","[-0.004798114621285183, 0.00634686896486643]","[0.00016703922658325892, -2.5946161831676632e-05]","[35.66926193237305, 8.973594665527344]",35.66926193237305,8.973594665527344,"[36.024982885207784, -52.984932325092615]","[-0.0009269529712445921, -1.8628701334732061e-16]","[-0.006671350698923169, 0.02862226753232618]","[-29.764339447021484, 15.393364906311035]"
name,-1,PTS;AST,0.7921464140000001,0.17946884100000002,Clustering,Compound Shape,0.155017312,591,314678,"[0.08570632943892799, 0.19349049921174277]","[-0.004798114621285183, 0.00634686896486643]","[0.0001670392265832589, -2.5946161831676347e-05]","[35.66926193237305, 8.973594665527344]",35.66926193237305,8.973594665527344,"[36.02498288520777, -52.98493232509262]","[-0.0009269529712445923, -1.8728855642503053e-16]","[-0.006671350698923571, 0.028622267532326277]","[-30.94772720336914, 14.994057655334473]"
team_name,-1,PTS;AST,0.978195825,0.17946884100000002,Cross Measure Correlation,Compound,0.17555567100000002,607,314678,"[0.08570632943915776, 0.19349049921189754]","[-0.004798114621285183, 0.006346868964866431]","[0.00016703922658325933, -2.594616183167751e-05]","[35.13534164428711, 9.012202262878418]",35.13534164428711,9.012202262878418,"[36.02498288520773, -52.98493232509268]","[-0.000926952971244593, -1.7827466890020164e-16]","[-0.006671350698923569, 0.028622267532326395]","[-30.15509605407715, 15.352218627929688]"
name,-1,PTS;AST,0.869684811,0.17946884100000002,Cross Measure Correlation,Compound,0.156081325,608,314678,"[0.08570632943916288, 0.19349049921190106]","[-0.004798114621285171, 0.0063468689648664214]","[0.00016703922658325898, -2.5946161831677387e-05]","[35.62208557128906, 8.513533592224121]",35.62208557128906,8.513533592224121,"[36.02498288520756, -52.984932325092956]","[-0.0009269529712445905, -1.7627158261308751e-16]","[-0.006671350698923976, 0.028622267532326457]","[-30.15509605407715, 15.352218627929688]"
age,-1,PTS;AST,0.997037658,0.17946884100000002,Cross Measure Correlation,Compound,0.178937193,616,314678,"[0.08570632943900512, 0.19349049921179473]","[-0.004798114621285179, 0.006346868964866421]","[0.00016703922658325879, -2.5946161831677645e-05]","[35.58439636230469, 8.266219139099121]",35.58439636230469,8.266219139099121,"[36.024982885207734, -52.98493232509269]","[-0.0009269529712445914, -1.7627158267667468e-16]","[-0.006671350698923973, 0.028622267532326592]","[-30.15509605407715, 15.352218627929688]"
year,-1,PTS;AST,0.8988247420000001,0.17946884100000002,Cross Measure Correlation,Compound,0.161311035,626,314678,"[0.08570632943916415, 0.193490499211902]","[-0.004798114621285177, 0.0063468689648664275]","[0.00016703922658325895, -2.5946161831676656e-05]","[35.58439636230469, 8.266219139099121]",35.58439636230469,8.266219139099121,"[36.024982885207756, -52.984932325092636]","[-0.0009269529712445927, -1.7727312580886782e-16]","[-0.006671350698923973, 0.028622267532326516]","[-30.94772720336914, 14.994057655334473]"
year,-1,PTS,0.460491496,0.054927764,Trend,Shape,0.0252937679999999,36,58090,"[0.22427282875047244, 0.06619104227774239]","[-0.004798114621285192, -0.003786408717359047]","[0.00016703922658325895, -2.5946161831676723e-05]","[-12.629161834716797, 25.279685974121094]",-12.629161834716795,25.27968597412109,"[-36.10881359139192, -23.09330642392095]","[-0.0009269529712445884, -1.0903295331369753e-18]","[-0.006671350698924166, 0.028622267532326728]","[18.55681610107422, -17.188627243041992]"
team_name,TOT,PTS,0.993128209,0.054927764,Top1,Point,0.054550312,92,58090,"[0.22427258626109706, 0.06619041923963422]","[-0.004798114621285182, -0.003786408717359059]","[0.00016703922658325976, -2.5946161831675656e-05]","[-12.630681037902832, 25.27632713317871]",-12.630681037902832,25.27632713317871,"[-36.108813591391915, -23.093306423921167]","[-0.0009269529712445907, 5.4517223411754745e-18]","[-0.0066713506989233735, 0.02862226753232643]","[18.78838348388672, -16.89594078063965]"
year,1958,PTS,1.0,0.054927764,Change Point,Shape,0.054927764,117,58090,"[0.2242728288797735, 0.0661910426099533]","[-0.004798114621285186, -0.003786408717359047]","[0.00016703922658325862, -2.594616183167702e-05]","[-12.065744400024414, 25.136159896850586]",-12.065744400024414,25.136159896850586,"[-36.108813591392064, -23.0933064239224]","[-0.0009269529712445903, -2.1806717242349225e-18]","[-0.006671350698922965, 0.028622267532326044]","[18.625347137451172, -16.479190826416016]"
year,1990,PTS,0.974669078,0.054927764,Outlier,Shape,0.053536393,165,58090,"[0.22427282875066296, 0.06619104227823076]","[-0.004798114621285181, -0.003786408717359056]","[0.0001670392265832589, -2.5946161831677333e-05]","[-12.430851936340332, 25.41989517211914]",-12.430851936340332,25.41989517211914,"[-36.1088136408739, -23.093306722768908]","[-0.0009269529712445917, 1.0903544093470565e-18]","[-0.006671350698922968, 0.028622267532325996]","[18.625347137451172, -16.479190826416016]"
lg_name,NBA,PTS,0.932663023,0.054927764,Attribution,Point,0.051229095,238,58090,"[0.2242728288586087, 0.06619104255557576]","[-0.004798114621285179, -0.0037864087173590604]","[0.00016703922658325908, -2.59461618316769e-05]","[-12.069643020629883, 25.167438507080078]",-12.069643020629885,25.167438507080078,"[-36.108813591392035, -23.093306423921632]","[-0.0009269529712445903, 2.180696496483619e-18]","[-0.0066713506989233675, 0.02862226753232625]","[18.78838348388672, -16.89594078063965]"
year,-1,AST,0.4373829379999999,0.054927764,Trend,Shape,0.024024467,317,58090,"[0.22426373440882647, 0.06616766355783124]","[-0.0047981146212851735, -0.0037864087173590543]","[0.00016703922658325892, -2.594616183167686e-05]","[-12.068293571472168, 25.158498764038086]",-12.068293571472168,25.15849876403809,"[-36.1088135913919, -23.093306423921195]","[-0.0009269529712445906, -3.271013566269252e-18]","[-0.0066713506989241715, 0.028622267532326547]","[18.78838348388672, -16.89594078063965]"
pos_name,PG,AST,0.99011526,0.054927764,Top1,Point,0.054384818,356,58090,"[0.22427148200390748, 0.06618758179247759]","[-0.004798114621285197, -0.0037864087173590504]","[0.0001670392265832588, -2.5946161831677035e-05]","[-12.24232006072998, 25.394519805908203]",-12.24232006072998,25.394519805908203,"[-36.10881359139212, -23.093306423921906]","[-0.0009269529712445881, -6.542039643272824e-18]","[-0.006671350698923775, 0.02862226753232633]","[18.78838348388672, -16.89594078063965]"
team_name,TOT,AST,0.995207622,0.054927764,Top1,Point,0.05466453,360,58090,"[0.2242728241082741, 0.06619103035056828]","[-0.004798114621285177, -0.003786408717359063]","[0.0001670392265832589, -2.594616183167643e-05]","[-12.430851936340332, 25.41989517211914]",-12.430851936340332,25.41989517211914,"[-36.108813591390245, -23.0933064239114]","[-0.0009269529712445903, 2.1806963558124887e-18]","[-0.00667135069892377, 0.028622267532326606]","[18.625347137451172, -16.47919273376465]"
year,1968,AST,1.0,0.054927764,Change Point,Shape,0.054927764,417,58090,"[0.22426328781818317, 0.0661665148829647]","[-0.004798114621285188, -0.0037864087173590617]","[0.00016703922658325938, -2.5946161831676266e-05]","[-12.065743446350098, 25.136150360107422]",-12.065743446350098,25.136150360107425,"[-36.1088135913919, -23.093306423921188]","[-0.0009269529712445896, -3.2710134882101338e-18]","[-0.006671350698923971, 0.028622267532326575]","[18.55681610107422, -17.188627243041992]"
year,1996,AST,0.981064543,0.054927764,Outlier,Shape,0.053887682,467,58090,"[0.22427282888183134, 0.06619104261524095]","[-0.00479811462128519, -0.0037864087173590513]","[0.00016703922658325854, -2.5946161831677523e-05]","[-12.27413272857666, 25.409770965576172]",-12.27413272857666,25.409770965576172,"[-36.10881359139189, -23.093306423920843]","[-0.0009269529712445896, 5.4517223423718776e-18]","[-0.00667135069892377, 0.028622267532326464]","[18.625347137451172, -16.479190826416016]"
lg_name,NBA,AST,0.935753731,0.054927764,Attribution,Point,0.05139886,518,58090,"[0.2242728288572177, 0.06619104255200149]","[-0.004798114621285175, -0.00378640871735906]","[0.00016703922658325903, -2.5946161831677198e-05]","[-12.630535125732422, 25.27657127380371]",-12.630535125732422,25.27657127380371,"[-36.108813591391936, -23.093306423921256]","[-0.0009269529712445895, 5.451722371531677e-18]","[-0.006671350698924169, 0.02862226753232692]","[18.55681610107422, -17.188627243041992]"
year,-1,PTS,0.339409519,0.0843942209999999,Trend,Shape,0.028644202,37,58087,"[0.19480247780744217, -0.0314813769424153]","[-0.004798114621285191, -0.004033236285407891]","[0.00016703922658325908, -2.5946161831678116e-05]","[-9.490252494812012, -1.1862847805023193]",-9.490252494812012,-1.1862847805023191,"[11.177219598446, -11.383855836176274]","[-0.0009269529712445875, -8.722751831487259e-18]","[-0.0066713506989233735, 0.028622267532326308]","[-4.469915390014648, -7.191900730133057]"
team_name,TOT,PTS,0.865364219,0.0843942209999999,Top1,Point,0.073031739,82,58087,"[0.19480237350736457, -0.031481203291338945]","[-0.004798114621285178, -0.0040332362854078934]","[0.0001670392265832593, -2.59461618316769e-05]","[-9.36884593963623, -0.8603039979934692]",-9.36884593963623,-0.8603039979934692,"[11.17721959878702, -11.383855836776037]","[-0.0009269529712445923, -1.4174461832321385e-17]","[-0.006671350698923968, 0.028622267532326582]","[-4.985169887542725, -7.041350841522217]"
year,1967,PTS,1.0,0.0843942209999999,Change Point,Shape,0.0843942209999999,113,58087,"[0.19480286694765028, -0.03148202482998418]","[-0.004798114621285189, -0.0040332362854078865]","[0.0001670392265832591, -2.5946161831677076e-05]","[-9.551216125488281, -0.6767184138298035]",-9.55121612548828,-0.6767184138298035,"[11.17721959845008, -11.383855836183471]","[-0.0009269529712445893, -1.744548759288169e-17]","[-0.006671350698924568, 0.028622267532326936]","[-4.985169887542725, -7.041350841522217]"
year,1972,PTS,0.972518601,0.0843942209999999,Outlier,Shape,0.08207495,198,58087,"[0.19480155014265907, -0.03147983246121534]","[-0.004798114621285184, -0.004033236285407899]","[0.00016703922658325914, -2.59461618316777e-05]","[-9.49025821685791, -1.186288833618164]",-9.49025821685791,-1.186288833618164,"[11.177219598449236, -11.383855836181912]","[-0.0009269529712445884, -2.2897197579558202e-17]","[-0.006671350698923562, 0.028622267532326377]","[-4.985169887542725, -7.041350841522217]"
lg_name,NBA,PTS,0.91934592,0.0843942209999999,Attribution,Point,0.077587483,229,58087,"[0.19480247426834066, -0.03148137105008321]","[-0.004798114621285187, -0.004033236285407892]","[0.0001670392265832598, -2.5946161831676913e-05]","[-9.55620288848877, -0.6744731664657593]",-9.55620288848877,-0.6744731664657593,"[11.17721959850813, -11.383855836285502]","[-0.000926952971244588, -1.3084119918197029e-17]","[-0.006671350698924369, 0.02862226753232687]","[-4.469915390014648, -7.191900730133057]"
year,-1,AST,0.3287115989999999,0.0843942209999999,Trend,Shape,0.027741359,318,58087,"[0.1948027833598077, -0.03148188566267668]","[-0.004798114621285187, -0.004033236285407875]","[0.0001670392265832582, -2.5946161831678184e-05]","[-9.55233097076416, -0.6762256026268005]",-9.55233097076416,-0.6762256026268005,"[11.177219598504193, -11.383855836278647]","[-0.0009269529712445901, -1.635514579339129e-17]","[-0.006671350698924373, 0.02862226753232685]","[-4.985169887542725, -7.041350841522217]"
team_name,TOT,AST,0.978417399,0.0843942209999999,Top1,Point,0.082572774,361,58087,"[0.19480286535583508, -0.03148202217971801]","[-0.004798114621285192, -0.004033236285407889]","[0.00016703922658325903, -2.59461618316777e-05]","[-9.49025821685791, -1.186288833618164]",-9.49025821685791,-1.186288833618164,"[11.177219598452192, -11.383855836187138]","[-0.0009269529712445872, -2.6168223534077154e-17]","[-0.0066713506989243675, 0.028622267532326866]","[-4.985169887542725, -7.041350841522217]"
pos_name,PG,AST,0.969751,0.0843942209999999,Top1,Point,0.08184138,371,58087,"[0.19458589667029777, -0.031120951036389462]","[-0.0047981146212851865, -0.004033236285407896]","[0.00016703922658325927, -2.5946161831676144e-05]","[-9.490252494812012, -1.1862847805023193]",-9.490252494812012,-1.1862847805023191,"[11.17721959850505, -11.383855836280137]","[-0.000926952971244587, -2.0716513552939205e-17]","[-0.006671350698923169, 0.02862226753232598]","[-4.469915390014648, -7.191900730133057]"
year,1968,AST,1.0,0.0843942209999999,Change Point,Shape,0.0843942209999999,413,58087,"[0.19457985719768264, -0.03111090212451671]","[-0.004798114621285188, -0.004033236285407893]","[0.000167039226583259, -2.5946161831676967e-05]","[-9.49025821685791, -1.186288833618164]",-9.49025821685791,-1.186288833618164,"[11.17721959848423, -11.383855836243498]","[-0.0009269529712445902, -1.199377790398105e-17]","[-0.006671350698924174, 0.0286222675323267]","[-4.469915390014648, -7.191900730133057]"
year,1993,AST,0.973680454,0.0843942209999999,Outlier,Shape,0.08217300400000001,498,58087,"[0.19480285411355094, -0.031482003462167445]","[-0.004798114621285187, -0.003009789182274858]","[0.0001670392265832592, -2.594616183167662e-05]","[-9.368850708007812, -0.8602933287620544]",-9.368850708007812,-0.8602933287620544,"[11.177219598800205, -11.383855836799277]","[-0.0009269529712445888, -1.6355145536617763e-17]","[-0.006671350698923575, 0.028622267532326395]","[-4.985169887542725, -7.041350841522217]"
lg_name,NBA,AST,0.922514973,0.0843942209999999,Attribution,Point,0.077854933,529,58087,"[0.194589996609932, -0.031127772778226415]","[-0.004798114621285185, -0.003009789182274846]","[0.00016703922658325917, -2.5946161831677184e-05]","[-9.556052207946777, -0.6745367646217346]",-9.556052207946776,-0.6745367646217346,"[11.177219598504816, -11.38385583627966]","[-0.000926952971244589, -1.635514578932753e-17]","[-0.006671350698923175, 0.02862226753232619]","[-4.985169887542725, -7.041350841522217]"
year,-1,PTS,0.422164398,0.08663519800000001,Trend,Shape,0.036574296,38,215456,"[0.1830025717697387, 0.09298859037766956]","[-0.004798114621285186, -0.0025527398365522763]","[0.0001670392265832592, -2.5946161831676696e-05]","[-0.5683884024620056, -6.6632819175720215]",-0.5683884024620056,-6.6632819175720215,"[-47.940015879193346, -15.040280353611974]","[-0.000926952971244586, -7.494839535405558e-18]","[-0.006671350698923763, 0.0286222675323263]","[-4.183761119842529, 13.405092239379883]"
