name,year,team_name,age,lg_name,pos_name,PTS,AST,cid
A.C. Green,1987,Los Angeles Lakers,23,NBA,PF,852,84,7056
A.C. Green,1988,Los Angeles Lakers,24,NBA,PF,937,93,7057
A.C. Green,1989,Los Angeles Lakers,25,NBA,PF,1088,103,7058
A.C. Green,1990,Los Angeles Lakers,26,NBA,PF,1061,90,7059
A.C. Green,1991,Los Angeles Lakers,27,NBA,PF,750,71,7060
A.C. Green,1992,Los Angeles Lakers,28,NBA,PF,1116,117,7061
A.C. Green,1993,Los Angeles Lakers,29,NBA,PF,1051,116,7062
A.C. Green,1994,Phoenix Suns,30,NBA,PF,1204,137,7063
A.C. Green,1995,Phoenix Suns,31,NBA,SF,916,127,7064
A.C. Green,1996,Phoenix Suns,32,NBA,SF,612,72,7065
A.C. Green,1997,TOT,33,NBA,PF,597,69,7066
A.C. Green,1998,Dallas Mavericks,34,NBA,PF,600,123,7067
A.C. Green,1999,Dallas Mavericks,35,NBA,PF,246,25,7068
A.C. Green,2000,Los Angeles Lakers,36,NBA,PF,413,80,7069
A.C. Green,2001,Miami Heat,37,NBA,PF,367,39,7070
Danny Green,2010,Cleveland Cavaliers,22,NBA,SG,40,5,7071
Danny Green,2011,San Antonio Spurs,23,NBA,SG,41,2,7072
Danny Green,2012,San Antonio Spurs,24,NBA,SG,603,86,7073
Danny Green,2013,San Antonio Spurs,25,NBA,SG,838,141,7074
Danny Green,2014,San Antonio Spurs,26,NBA,SG,618,104,7075
Danny Green,2015,San Antonio Spurs,27,NBA,SG,578,94,7076
Devin Green,2006,Los Angeles Lakers,23,NBA,SG,25,7,7077
Draymond Green,2013,Golden State Warriors,22,NBA,SF,227,53,7078
Draymond Green,2014,Golden State Warriors,23,NBA,SF,511,152,7079
Draymond Green,2015,Golden State Warriors,24,NBA,SF,516,159,7080
Erick Green,2015,Denver Nuggets,23,NBA,PG,48,12,7081
Gerald Green,2006,Boston Celtics,20,NBA,SG,167,18,7082
Gerald Green,2007,Boston Celtics,21,NBA,SF,843,83,7083
Gerald Green,2008,TOT,22,NBA,SF,153,29,7084
Gerald Green,2009,Dallas Mavericks,23,NBA,SG,199,15,7085
Gerald Green,2012,Brooklyn Nets,26,NBA,SF,400,34,7086
Gerald Green,2013,Indiana Pacers,27,NBA,SF,421,50,7087
Gerald Green,2014,Phoenix Suns,28,NBA,SG,1295,122,7088
Gerald Green,2015,Phoenix Suns,29,NBA,SG,636,61,7089
JaMychal Green,2015,San Antonio Spurs,24,NBA,PF,8,0,7090
Jeff Green,2008,Oklahoma City Thunder,21,NBA,SF,838,119,7091
Jeff Green,2009,Oklahoma City Thunder,22,NBA,PF,1290,155,7092
Jeff Green,2010,Oklahoma City Thunder,23,NBA,PF,1239,134,7093
Jeff Green,2011,TOT,24,NBA,SF,998,108,7094
Jeff Green,2013,Boston Celtics,26,NBA,PF,1036,128,7095
Jeff Green,2014,Boston Celtics,27,NBA,SF,1382,138,7096
Jeff Green,2015,TOT,28,NBA,SF,716,70,7097
Johnny Green,1960,New York Knicks,26,NBA,PF,481,52,7098
Johnny Green,1961,New York Knicks,27,NBA,PF,797,97,7099
Johnny Green,1962,New York Knicks,28,NBA,PF,1275,191,7100
Johnny Green,1963,New York Knicks,29,NBA,PF,1444,152,7101
Johnny Green,1964,New York Knicks,30,NBA,PF,1159,157,7102
Johnny Green,1965,New York Knicks,31,NBA,PF,857,129,7103
Johnny Green,1966,TOT,32,NBA,PF,918,107,7104
Johnny Green,1967,Washington Wizards,33,NBA,PF,502,57,7105
Johnny Green,1968,TOT,34,NBA,PF,759,80,7106
Johnny Green,1969,Philadelphia 76ers,35,NBA,PF,349,47,7107
Johnny Green,1970,Sacramento Kings,36,NBA,PF,1216,112,7108
Johnny Green,1971,Sacramento Kings,37,NBA,PF,1252,89,7109
Johnny Green,1972,Sacramento Kings,38,NBA,PF,803,120,7110
Johnny Green,1973,Sacramento Kings,39,NBA,PF,469,59,7111
Ken Green,1986,New York Knicks,26,NBA,PF,31,2,7112
Kenny Green,1986,TOT,21,NBA,SF,201,9,7113
Kenny Green,1987,Philadelphia 76ers,22,NBA,SF,64,7,7114
Lamar Green,1970,Phoenix Suns,22,NBA,PF,243,17,7115
Lamar Green,1971,Phoenix Suns,23,NBA,PF,398,53,7116
Lamar Green,1972,Phoenix Suns,24,NBA,PF,332,45,7117
Lamar Green,1973,Phoenix Suns,25,NBA,PF,537,89,7118
Lamar Green,1974,Phoenix Suns,26,NBA,PF,296,43,7119
Lamar Green,1975,TOT,27,NBA,C,327,63,7120
Litterial Green,1993,Orlando Magic,22,NBA,PG,235,116,7121
Litterial Green,1994,Orlando Magic,23,NBA,PG,73,9,7122
Litterial Green,1997,Detroit Pistons,26,NBA,PG,90,41,7123
Litterial Green,1998,Milwaukee Bucks,27,NBA,PG,25,16,7124
Litterial Green,1999,Cleveland Cavaliers,28,NBA,PG,0,0,7125
Luther Green,1970,Brooklyn Nets,23,ABA,PF,283,27,7126
Luther Green,1971,Brooklyn Nets,24,ABA,PF,98,3,7127
Luther Green,1973,Philadelphia 76ers,26,NBA,PF,3,0,7128
Mike Green,1974,Denver Nuggets,22,ABA,C,904,64,7129
Mike Green,1975,Denver Nuggets,23,ABA,C,1411,101,7130
Mike Green,1976,Virginia Squires,24,ABA,C,924,82,7131
Mike Green,1977,Oklahoma City Thunder,25,NBA,C,746,120,7132
Mike Green,1978,TOT,26,NBA,C,583,76,7133
Mike Green,1979,San Antonio Spurs,27,NBA,C,571,116,7134
Mike Green,1980,Sacramento Kings,28,NBA,C,162,28,7135
Rickey Green,1978,Golden State Warriors,23,NBA,PG,340,149,7136
Rickey Green,1979,Detroit Pistons,24,NBA,PG,179,63,7137
Rickey Green,1981,Utah Jazz,26,NBA,PG,422,235,7138
Rickey Green,1982,Utah Jazz,27,NBA,PG,1202,630,7139
Rickey Green,1983,Utah Jazz,28,NBA,PG,1115,697,7140
Rickey Green,1984,Utah Jazz,29,NBA,PG,1072,748,7141
Rickey Green,1985,Utah Jazz,30,NBA,PG,1000,597,7142
Rickey Green,1986,Utah Jazz,31,NBA,PG,932,411,7143
Rickey Green,1987,Utah Jazz,32,NBA,PG,781,541,7144
Rickey Green,1988,Utah Jazz,33,NBA,PG,393,300,7145
Rickey Green,1989,TOT,34,NBA,PG,291,187,7146
Rickey Green,1990,Indiana Pacers,35,NBA,PG,244,182,7147
Rickey Green,1991,Philadelphia 76ers,36,NBA,PG,793,413,7148
Rickey Green,1992,Boston Celtics,37,NBA,PG,106,68,7149
Sean Green,1992,Indiana Pacers,21,NBA,PF,141,22,7150
Sean Green,1993,Indiana Pacers,22,NBA,PF,62,7,7151
Sean Green,1994,TOT,23,NBA,PF,149,16,7152
Si Green,1957,Sacramento Kings,23,NBA,SG,149,47,7153
Si Green,1959,TOT,25,NBA,PG,396,113,7154
Si Green,1960,Atlanta Hawks,26,NBA,PG,429,133,7155
Si Green,1961,Atlanta Hawks,27,NBA,SG,700,258,7156
Si Green,1962,TOT,28,NBA,no pos,0,0,7157
Si Green,1963,Washington Wizards,29,NBA,PG,853,422,7158
Si Green,1964,Washington Wizards,30,NBA,PG,772,215,7159
Si Green,1965,Washington Wizards,31,NBA,PG,405,140,7160
Si Green,1966,Boston Celtics,32,NBA,no pos,32,9,7161
Sidney Green,1984,Chicago Bulls,23,NBA,PF,255,25,7162
Sidney Green,1985,Chicago Bulls,24,NBA,PF,295,29,7163
Sidney Green,1986,Chicago Bulls,25,NBA,PF,1076,139,7164
Sidney Green,1987,Detroit Pistons,26,NBA,PF,631,62,7165
Sidney Green,1988,New York Knicks,27,NBA,PF,642,93,7166
Sidney Green,1989,New York Knicks,28,NBA,PF,517,76,7167
Sidney Green,1990,Orlando Magic,29,NBA,C,761,99,7168
Sidney Green,1991,San Antonio Spurs,30,NBA,PF,443,52,7169
Sidney Green,1992,San Antonio Spurs,31,NBA,PF,367,36,7170
Sidney Green,1993,TOT,32,NBA,PF,93,24,7171
Steve Green,1976,TOT,22,ABA,SF,474,64,7172
Steve Green,1977,Indiana Pacers,23,NBA,SF,450,46,7173
Steve Green,1978,Indiana Pacers,24,NBA,SF,151,30,7174
Steve Green,1979,Indiana Pacers,25,NBA,SF,104,21,7175
Taurean Green,2008,TOT,21,NBA,SG,27,11,7176
Tommie Green,1979,Utah Jazz,22,NBA,PG,232,140,7177
Willie Green,2004,Philadelphia 76ers,22,NBA,SG,364,53,7178
Willie Green,2005,Philadelphia 76ers,23,NBA,SG,437,100,7179
Willie Green,2006,Philadelphia 76ers,24,NBA,SG,70,5,7180
Willie Green,2007,Philadelphia 76ers,25,NBA,SG,839,112,7181
Willie Green,2008,Philadelphia 76ers,26,NBA,SG,921,151,7182
Willie Green,2009,Philadelphia 76ers,27,NBA,SG,685,158,7183
Willie Green,2010,Philadelphia 76ers,28,NBA,SG,638,152,7184
Willie Green,2011,New Orleans Pelicans,29,NBA,SG,672,74,7185
Willie Green,2012,Atlanta Hawks,30,NBA,SG,404,40,7186
Willie Green,2013,Los Angeles Clippers,31,NBA,SG,450,55,7187
Willie Green,2014,Los Angeles Clippers,32,NBA,SG,273,50,7188
Willie Green,2015,Orlando Magic,33,NBA,SG,148,38,7189
Donte Greene,2009,Sacramento Kings,20,NBA,SF,209,30,7190
Donte Greene,2010,Sacramento Kings,21,NBA,SF,647,71,7191
Donte Greene,2011,Sacramento Kings,22,NBA,SF,400,48,7192
Donte Greene,2012,Sacramento Kings,23,NBA,PF,285,34,7193
Orien Greene,2006,Boston Celtics,23,NBA,PG,254,129,7194
Orien Greene,2007,Indiana Pacers,24,NBA,SG,63,22,7195
Orien Greene,2008,Sacramento Kings,25,NBA,SG,6,3,7196
Orien Greene,2011,Brooklyn Nets,28,NBA,SG,3,1,7197
Jerry Greenspan,1964,Philadelphia 76ers,22,NBA,SG,98,11,7198
Jerry Greenspan,1965,Philadelphia 76ers,23,NBA,SG,24,0,7199
Dave Greenwood,1980,Chicago Bulls,22,NBA,PF,1334,182,7200
Dave Greenwood,1981,Chicago Bulls,23,NBA,PF,1179,218,7201
Dave Greenwood,1982,Chicago Bulls,24,NBA,PF,1200,262,7202
Dave Greenwood,1983,Chicago Bulls,25,NBA,PF,789,151,7203
Dave Greenwood,1984,Chicago Bulls,26,NBA,PF,951,139,7204
Dave Greenwood,1985,Chicago Bulls,27,NBA,PF,371,78,7205
Dave Greenwood,1986,San Antonio Spurs,28,NBA,PF,538,90,7206
Dave Greenwood,1987,San Antonio Spurs,29,NBA,PF,916,237,7207
Dave Greenwood,1988,San Antonio Spurs,30,NBA,PF,385,97,7208
Dave Greenwood,1989,TOT,31,NBA,PF,466,96,7209
Dave Greenwood,1990,Detroit Pistons,32,NBA,PF,60,12,7210
Dave Greenwood,1991,San Antonio Spurs,33,NBA,PF,239,52,7211
Hal Greer,1959,Philadelphia 76ers,22,NBA,SG,753,101,7212
Hal Greer,1960,Philadelphia 76ers,23,NBA,SG,924,188,7213
Hal Greer,1961,Philadelphia 76ers,24,NBA,SG,1551,302,7214
Hal Greer,1962,Philadelphia 76ers,25,NBA,SG,1619,313,7215
Hal Greer,1963,Philadelphia 76ers,26,NBA,SG,1562,275,7216
Hal Greer,1964,Philadelphia 76ers,27,NBA,SG,1865,374,7217
Hal Greer,1965,Philadelphia 76ers,28,NBA,SG,1413,313,7218
Hal Greer,1966,Philadelphia 76ers,29,NBA,SG,1819,384,7219
Hal Greer,1967,Philadelphia 76ers,30,NBA,SG,1765,303,7220
Hal Greer,1968,Philadelphia 76ers,31,NBA,SG,1976,372,7221
Hal Greer,1969,Philadelphia 76ers,32,NBA,SG,1896,414,7222
Hal Greer,1970,Philadelphia 76ers,33,NBA,SG,1762,405,7223
Hal Greer,1971,Philadelphia 76ers,34,NBA,SG,1508,369,7224
Hal Greer,1972,Philadelphia 76ers,35,NBA,PG,959,316,7225
Hal Greer,1973,Philadelphia 76ers,36,NBA,PG,214,111,7226
Lynn Greer,2007,Milwaukee Bucks,27,NBA,SG,167,53,7227
Gary Gregor,1969,Phoenix Suns,23,NBA,PF,885,96,7228
Gary Gregor,1970,Atlanta Hawks,24,NBA,SF,660,63,7229
Gary Gregor,1971,Portland Trail Blazers,25,NBA,PF,421,81,7230
Gary Gregor,1972,Portland Trail Blazers,26,NBA,SF,912,187,7231
Gary Gregor,1973,TOT,27,NBA,SF,258,40,7232
Gary Gregor,1974,Brooklyn Nets,28,ABA,SF,91,15,7233
Claude Gregory,1986,Washington Wizards,27,NBA,PF,2,0,7234
Claude Gregory,1988,Los Angeles Clippers,29,NBA,PF,134,16,7235
John Greig,1983,Oklahoma City Thunder,21,NBA,SF,19,0,7236
Norm Grekin,1954,Golden State Warriors,23,NBA,no pos,0,0,7237
Kevin Grevey,1976,Washington Wizards,22,NBA,SF,210,27,7238
Kevin Grevey,1977,Washington Wizards,23,NBA,SF,527,68,7239
Kevin Grevey,1978,Washington Wizards,24,NBA,SF,1253,155,7240
Kevin Grevey,1979,Washington Wizards,25,NBA,SF,1009,153,7241
Kevin Grevey,1980,Washington Wizards,26,NBA,SF,912,177,7242
Kevin Grevey,1981,Washington Wizards,27,NBA,SG,1289,300,7243
Kevin Grevey,1982,Washington Wizards,28,NBA,SG,945,149,7244
Kevin Grevey,1983,Washington Wizards,29,NBA,SF,297,49,7245
Kevin Grevey,1984,Milwaukee Bucks,30,NBA,SG,446,75,7246
Kevin Grevey,1985,Milwaukee Bucks,31,NBA,SF,476,94,7247
Dennis Grey,1969,Utah Stars,21,ABA,C,525,52,7248
Dennis Grey,1970,Brooklyn Nets,22,ABA,C,18,0,7249
Adrian Griffin,2000,Boston Celtics,25,NBA,SG,485,177,7250
Adrian Griffin,2001,Boston Celtics,26,NBA,SF,93,27,7251
Adrian Griffin,2002,Dallas Mavericks,27,NBA,SG,415,106,7252
Adrian Griffin,2003,Dallas Mavericks,28,NBA,SG,325,105,7253
Adrian Griffin,2004,Houston Rockets,29,NBA,SG,11,10,7254
Adrian Griffin,2005,Chicago Bulls,30,NBA,SF,151,53,7255
Adrian Griffin,2006,Dallas Mavericks,31,NBA,SG,237,89,7256
Adrian Griffin,2007,Chicago Bulls,32,NBA,SF,137,59,7257
Adrian Griffin,2008,TOT,33,NBA,SG,65,27,7258
Blake Griffin,2011,Los Angeles Clippers,21,NBA,PF,1845,312,7259
Blake Griffin,2012,Los Angeles Clippers,22,NBA,PF,1368,210,7260
Blake Griffin,2013,Los Angeles Clippers,23,NBA,PF,1440,299,7261
Blake Griffin,2014,Los Angeles Clippers,24,NBA,PF,1930,309,7262
Blake Griffin,2015,Los Angeles Clippers,25,NBA,PF,1107,249,7263
Eddie Griffin,2002,Houston Rockets,19,NBA,PF,642,53,7264
Eddie Griffin,2003,Houston Rockets,20,NBA,PF,664,86,7265
Eddie Griffin,2005,Minnesota Timberwolves,22,NBA,PF,527,53,7266
Eddie Griffin,2006,Minnesota Timberwolves,23,NBA,C,320,40,7267
Eddie Griffin,2007,Minnesota Timberwolves,24,NBA,PF,18,4,7268
Greg Griffin,1978,Phoenix Suns,25,NBA,SF,145,24,7269
Paul Griffin,1977,Utah Jazz,23,NBA,PF,425,167,7270
Paul Griffin,1978,Utah Jazz,24,NBA,PF,432,172,7271
Paul Griffin,1979,Utah Jazz,25,NBA,PF,303,138,7272
Paul Griffin,1980,San Antonio Spurs,26,NBA,C,520,250,7273
Paul Griffin,1981,San Antonio Spurs,27,NBA,PF,502,249,7274
Paul Griffin,1982,San Antonio Spurs,28,NBA,PF,88,54,7275
Paul Griffin,1983,San Antonio Spurs,29,NBA,PF,173,86,7276
Taylor Griffin,2010,Phoenix Suns,23,NBA,SF,10,1,7277
Darrell Griffith,1981,Utah Jazz,22,NBA,SG,1671,194,7278
Darrell Griffith,1982,Utah Jazz,23,NBA,SG,1582,187,7279
Darrell Griffith,1983,Utah Jazz,24,NBA,SG,1709,270,7280
Darrell Griffith,1984,Utah Jazz,25,NBA,SG,1636,283,7281
Darrell Griffith,1985,Utah Jazz,26,NBA,SG,1764,243,7282
Darrell Griffith,1987,Utah Jazz,28,NBA,SG,1142,129,7283
Darrell Griffith,1988,Utah Jazz,29,NBA,SG,589,91,7284
Darrell Griffith,1989,Utah Jazz,30,NBA,SG,1135,130,7285
Darrell Griffith,1990,Utah Jazz,31,NBA,SG,733,63,7286
Darrell Griffith,1991,Utah Jazz,32,NBA,SG,430,37,7287
Chuck Grigsby,1955,New York Knicks,26,NBA,no pos,16,7,7288
Derek Grimm,1998,Sacramento Kings,23,NBA,SF,14,0,7289
Woody Grimshaw,1947,Providence Steam Rollers,27,BAA,no pos,61,1,7290
Dick Groat,1953,Detroit Pistons,22,NBA,PG,309,69,7291
Bob Gross,1976,Portland Trail Blazers,22,NBA,SF,515,163,7292
Bob Gross,1977,Portland Trail Blazers,23,NBA,SF,935,242,7293
Bob Gross,1978,Portland Trail Blazers,24,NBA,SF,914,254,7294
Bob Gross,1979,Portland Trail Blazers,25,NBA,SF,514,184,7295
Bob Gross,1980,Portland Trail Blazers,26,NBA,SF,538,228,7296
Bob Gross,1981,Portland Trail Blazers,27,NBA,SF,641,251,7297
Bob Gross,1982,Portland Trail Blazers,28,NBA,SF,427,125,7298
Bob Gross,1983,Los Angeles Clippers,29,NBA,SF,83,34,7299
Mike Grosso,1972,Pittsburgh Condors,24,ABA,C,103,11,7300
Jerry Grote,1965,Los Angeles Lakers,24,NBA,no pos,14,4,7301
Alex Groza,1950,Indianapolis Olympians,23,NBA,no pos,1496,162,7302
Alex Groza,1951,Indianapolis Olympians,24,NBA,no pos,1429,156,7303
Dick Grubar,1970,Indiana Pacers,22,ABA,no pos,4,1,7304
Anthony Grundy,2006,Atlanta Hawks,26,NBA,SG,52,9,7305
Ernie Grunfeld,1978,Milwaukee Bucks,22,NBA,SG,502,145,7306
Ernie Grunfeld,1979,Milwaukee Bucks,23,NBA,SF,843,216,7307
Ernie Grunfeld,1980,Sacramento Kings,24,NBA,SF,474,109,7308
Ernie Grunfeld,1981,Sacramento Kings,25,NBA,SF,595,205,7309
Ernie Grunfeld,1982,Sacramento Kings,26,NBA,SG,1030,276,7310
Ernie Grunfeld,1983,New York Knicks,27,NBA,SF,415,136,7311
Ernie Grunfeld,1984,New York Knicks,28,NBA,SG,398,108,7312
Ernie Grunfeld,1985,New York Knicks,29,NBA,SF,455,105,7313
Ernie Grunfeld,1986,New York Knicks,30,NBA,SF,412,119,7314
Gene Guarilia,1960,Boston Celtics,22,NBA,SF,145,18,7315
Gene Guarilia,1961,Boston Celtics,23,NBA,SF,79,5,7316
Gene Guarilia,1962,Boston Celtics,24,NBA,SF,163,11,7317
Gene Guarilia,1963,Boston Celtics,25,NBA,SF,26,2,7318
Petur Gudmundsson,1982,Portland Trail Blazers,23,NBA,C,219,59,7319
Petur Gudmundsson,1986,Los Angeles Lakers,27,NBA,C,58,3,7320
Petur Gudmundsson,1988,San Antonio Spurs,29,NBA,C,395,86,7321
Petur Gudmundsson,1989,San Antonio Spurs,30,NBA,C,21,5,7322
Richie Guerin,1957,New York Knicks,24,NBA,SG,695,182,7323
Richie Guerin,1958,New York Knicks,25,NBA,SG,1041,317,7324
Richie Guerin,1959,New York Knicks,26,NBA,SG,1291,364,7325
Richie Guerin,1960,New York Knicks,27,NBA,SG,1615,468,7326
Richie Guerin,1961,New York Knicks,28,NBA,SG,1720,503,7327
Richie Guerin,1962,New York Knicks,29,NBA,SG,2303,539,7328
Richie Guerin,1963,New York Knicks,30,NBA,SG,1701,348,7329
Richie Guerin,1964,TOT,31,NBA,SG,1049,375,7330
Richie Guerin,1965,Atlanta Hawks,32,NBA,SG,821,271,7331
Richie Guerin,1966,Atlanta Hawks,33,NBA,SG,1190,388,7332
Richie Guerin,1967,Atlanta Hawks,34,NBA,SG,1092,345,7333
Richie Guerin,1969,Atlanta Hawks,36,NBA,SG,151,99,7334
Richie Guerin,1970,Atlanta Hawks,37,NBA,SG,7,12,7335
Tom Gugliotta,1993,Washington Wizards,23,NBA,PF,1187,306,7336
Tom Gugliotta,1994,Washington Wizards,24,NBA,PF,1333,276,7337
Tom Gugliotta,1995,TOT,25,NBA,PF,976,279,7338
Tom Gugliotta,1996,Minnesota Timberwolves,26,NBA,PF,1261,238,7339
Tom Gugliotta,1997,Minnesota Timberwolves,27,NBA,PF,1672,335,7340
Tom Gugliotta,1998,Minnesota Timberwolves,28,NBA,SF,823,167,7341
Tom Gugliotta,1999,Phoenix Suns,29,NBA,PF,729,121,7342
Tom Gugliotta,2000,Phoenix Suns,30,NBA,PF,738,124,7343
Tom Gugliotta,2001,Phoenix Suns,31,NBA,PF,362,55,7344
Tom Gugliotta,2002,Phoenix Suns,32,NBA,PF,285,77,7345
Tom Gugliotta,2003,Phoenix Suns,33,NBA,PF,129,31,7346
Tom Gugliotta,2004,TOT,34,NBA,PF,161,63,7347
Tom Gugliotta,2005,TOT,35,NBA,PF,239,68,7348
Andres Guibert,1994,Minnesota Timberwolves,25,NBA,C,15,2,7349
Andres Guibert,1995,Minnesota Timberwolves,26,NBA,PF,45,10,7350
Jay Guidinger,1993,Cleveland Cavaliers,23,NBA,C,51,17,7351
Jay Guidinger,1994,Cleveland Cavaliers,24,NBA,C,47,3,7352
Coulby Gunther,1947,Pittsburgh Ironmen,23,BAA,no pos,734,32,7353
Coulby Gunther,1949,St. Louis Bombers,25,BAA,no pos,159,33,7354
Dave Gunther,1963,Golden State Warriors,25,NBA,no pos,2,3,7355
Al Guokas,1950,TOT,24,NBA,no pos,214,95,7356
Matt Guokas,1947,Golden State Warriors,31,BAA,no pos,82,9,7357
Matt Guokas,1967,Philadelphia 76ers,22,NBA,SG,207,105,7358
Matt Guokas,1968,Philadelphia 76ers,23,NBA,SG,498,191,7359
Matt Guokas,1969,Philadelphia 76ers,24,NBA,SF,238,104,7360
Matt Guokas,1970,Philadelphia 76ers,25,NBA,SG,484,222,7361
Matt Guokas,1971,TOT,26,NBA,SG,513,342,7362
Matt Guokas,1972,Sacramento Kings,27,NBA,SG,446,321,7363
Matt Guokas,1973,Sacramento Kings,28,NBA,SG,718,403,7364
Matt Guokas,1974,TOT,29,NBA,SG,429,238,7365
Matt Guokas,1975,Chicago Bulls,30,NBA,SG,588,178,7366
Matt Guokas,1976,TOT,31,NBA,SG,164,70,7367
Jorge Gutierrez,2014,Brooklyn Nets,25,NBA,PG,62,30,7368
Jorge Gutierrez,2015,TOT,26,NBA,no pos,21,13,7369
A.J. Guyton,2001,Chicago Bulls,22,NBA,PG,198,64,7370
A.J. Guyton,2002,Chicago Bulls,23,NBA,PG,244,81,7371
A.J. Guyton,2003,Golden State Warriors,24,NBA,PG,0,2,7372
Rudy Hackett,1976,Spirits of St. Louis,22,ABA,PF,141,28,7373
Rudy Hackett,1977,TOT,23,NBA,PF,14,3,7374
Hamed Haddadi,2009,Memphis Grizzlies,23,NBA,C,48,8,7375
Hamed Haddadi,2010,Memphis Grizzlies,24,NBA,C,62,10,7376
Hamed Haddadi,2011,Memphis Grizzlies,25,NBA,C,75,5,7377
Hamed Haddadi,2012,Memphis Grizzlies,26,NBA,C,70,8,7378
Hamed Haddadi,2013,TOT,27,NBA,C,84,12,7379
Jim Hadnot,1968,Virginia Squires,28,ABA,C,1344,135,7380
Scott Haffner,1990,Miami Heat,23,NBA,PG,196,80,7381
Scott Haffner,1991,Charlotte Hornets,24,NBA,PG,17,9,7382
Cliff Hagan,1957,Atlanta Hawks,25,NBA,SF,368,86,7383
Cliff Hagan,1958,Atlanta Hawks,26,NBA,SF,1391,175,7384
Cliff Hagan,1959,Atlanta Hawks,27,NBA,SF,1707,245,7385
Cliff Hagan,1960,Atlanta Hawks,28,NBA,SF,1859,299,7386
Cliff Hagan,1961,Atlanta Hawks,29,NBA,SF,1705,381,7387
Cliff Hagan,1962,Atlanta Hawks,30,NBA,SF,1764,370,7388
Cliff Hagan,1963,Atlanta Hawks,31,NBA,SF,1226,193,7389
Cliff Hagan,1964,Atlanta Hawks,32,NBA,SF,1413,193,7390
Cliff Hagan,1965,Atlanta Hawks,33,NBA,SF,1000,136,7391
Cliff Hagan,1966,Atlanta Hawks,34,NBA,SF,1014,164,7392
Cliff Hagan,1968,San Antonio Spurs,36,ABA,SF,1019,276,7393
Cliff Hagan,1969,San Antonio Spurs,37,ABA,SF,387,122,7394
Cliff Hagan,1970,San Antonio Spurs,38,ABA,SF,17,6,7395
Glenn Hagan,1982,Detroit Pistons,26,NBA,PG,7,8,7396
Tom Hagan,1970,San Antonio Spurs,23,ABA,PG,103,29,7397
Tom Hagan,1971,TOT,24,ABA,no pos,255,106,7398
Robert Hahn,1950,Chicago Stags,24,NBA,no pos,10,1,7399
Al Hairston,1969,Oklahoma City Thunder,23,NBA,SG,84,38,7400
Al Hairston,1970,Oklahoma City Thunder,24,NBA,SG,7,6,7401
Happy Hairston,1965,Sacramento Kings,22,NBA,PF,372,27,7402
Happy Hairston,1966,Sacramento Kings,23,NBA,PF,1016,44,7403
Happy Hairston,1967,Sacramento Kings,24,NBA,SF,1174,62,7404
Happy Hairston,1968,TOT,25,NBA,PF,1327,95,7405
Happy Hairston,1969,Detroit Pistons,26,NBA,PF,1464,109,7406
Happy Hairston,1970,TOT,27,NBA,PF,1292,121,7407
Happy Hairston,1971,Los Angeles Lakers,28,NBA,PF,1485,168,7408
Happy Hairston,1972,Los Angeles Lakers,29,NBA,PF,1047,193,7409
Happy Hairston,1973,Los Angeles Lakers,30,NBA,PF,456,68,7410
Happy Hairston,1974,Los Angeles Lakers,31,NBA,PF,1113,208,7411
Happy Hairston,1975,Los Angeles Lakers,32,NBA,PF,759,173,7412
Lindsay Hairston,1976,Detroit Pistons,24,NBA,SF,273,21,7413
Malik Hairston,2009,San Antonio Spurs,21,NBA,SG,50,13,7414
Malik Hairston,2010,San Antonio Spurs,22,NBA,SG,99,16,7415
P.J. Hairston,2015,Charlotte Hornets,22,NBA,SG,179,15,7416
Marcus Haislip,2003,Milwaukee Bucks,22,NBA,PF,161,9,7417
Marcus Haislip,2004,Milwaukee Bucks,23,NBA,PF,93,4,7418
Marcus Haislip,2005,Indiana Pacers,24,NBA,PF,32,3,7419
Marcus Haislip,2010,San Antonio Spurs,29,NBA,SF,25,0,7420
Chick Halbert,1947,Chicago Stags,27,BAA,no pos,773,46,7421
Chick Halbert,1948,TOT,28,BAA,no pos,452,32,7422
Chick Halbert,1949,TOT,29,BAA,no pos,618,113,7423
Chick Halbert,1950,Washington Capitols,30,NBA,no pos,328,89,7424
Chick Halbert,1951,TOT,31,NBA,no pos,500,158,7425
Swede Halbrook,1961,Philadelphia 76ers,28,NBA,C,386,31,7426
Swede Halbrook,1962,Philadelphia 76ers,29,NBA,C,400,33,7427
Bruce Hale,1949,TOT,30,BAA,no pos,546,156,7428
Bruce Hale,1950,Indianapolis Olympians,31,NBA,no pos,657,226,7429
Bruce Hale,1951,Indianapolis Olympians,32,NBA,no pos,94,42,7430
Hal Hale,1968,Spirits of St. Louis,22,ABA,PG,361,144,7431
Jack Haley,1989,Chicago Bulls,25,NBA,PF,110,10,7432
Jack Haley,1990,TOT,26,NBA,PF,361,26,7433
Jack Haley,1991,Brooklyn Nets,27,NBA,PF,434,31,7434
Jack Haley,1992,Los Angeles Lakers,28,NBA,C,76,7,7435
Jack Haley,1994,San Antonio Spurs,30,NBA,PF,59,1,7436
Jack Haley,1995,San Antonio Spurs,31,NBA,PF,73,2,7437
Jack Haley,1996,Chicago Bulls,32,NBA,C,5,0,7438
Jack Haley,1997,Brooklyn Nets,33,NBA,C,40,5,7439
Jack Haley,1998,Brooklyn Nets,34,NBA,C,22,0,7440
Shaler Halimon,1969,Philadelphia 76ers,23,NBA,SF,186,18,7441
Shaler Halimon,1970,Chicago Bulls,24,NBA,SG,241,69,7442
